tempo,real_s12,img_s12,s22
8.700000e-008,0.000000e+000,-1.888633e-001,3.791570e-002
8.800000e-008,0.000000e+000,-1.896178e-001,3.824928e-002
8.900000e-008,0.000000e+000,-1.903557e-001,3.857764e-002
9.000000e-008,0.000000e+000,-1.910775e-001,3.890083e-002
9.100000e-008,0.000000e+000,-1.917836e-001,3.921888e-002
9.200000e-008,0.000000e+000,-1.924741e-001,3.953184e-002
9.300000e-008,0.000000e+000,-1.931495e-001,3.983975e-002
9.400000e-008,0.000000e+000,-1.938100e-001,4.014266e-002
9.500000e-008,0.000000e+000,-1.944560e-001,4.044062e-002
9.600000e-008,0.000000e+000,-1.950878e-001,4.073367e-002
9.700000e-008,0.000000e+000,-1.957056e-001,4.102186e-002
9.800000e-008,0.000000e+000,-1.963099e-001,4.130525e-002
9.900000e-008,0.000000e+000,-1.969007e-001,4.158388e-002
1.000000e-007,0.000000e+000,-1.974785e-001,4.185780e-002
1.010000e-007,0.000000e+000,-1.980436e-001,4.212708e-002
1.020000e-007,0.000000e+000,-1.985961e-001,4.239175e-002
1.030000e-007,0.000000e+000,-1.991363e-001,4.265188e-002
1.040000e-007,0.000000e+000,-1.996646e-001,4.290751e-002
1.050000e-007,0.000000e+000,-2.001811e-001,4.315871e-002
1.060000e-007,0.000000e+000,-2.006861e-001,4.340552e-002
1.070000e-007,0.000000e+000,-2.011799e-001,4.364800e-002
1.080000e-007,0.000000e+000,-2.016627e-001,4.388620e-002
1.090000e-007,0.000000e+000,-2.021347e-001,4.412019e-002
1.100000e-007,0.000000e+000,-2.025962e-001,4.435001e-002
1.110000e-007,0.000000e+000,-2.030474e-001,4.457573e-002
1.120000e-007,0.000000e+000,-2.034884e-001,4.479739e-002
1.130000e-007,0.000000e+000,-2.039196e-001,4.501505e-002
1.140000e-007,0.000000e+000,-2.043412e-001,4.522877e-002
1.150000e-007,0.000000e+000,-2.047533e-001,4.543860e-002
1.160000e-007,0.000000e+000,-2.051561e-001,4.564459e-002
1.170000e-007,0.000000e+000,-2.055499e-001,4.584681e-002
1.180000e-007,0.000000e+000,-2.059348e-001,4.604531e-002
1.190000e-007,0.000000e+000,-2.063111e-001,4.624013e-002
1.200000e-007,0.000000e+000,-2.066789e-001,4.643134e-002
1.210000e-007,0.000000e+000,-2.070384e-001,4.661899e-002
1.220000e-007,0.000000e+000,-2.073898e-001,4.680313e-002
1.230000e-007,0.000000e+000,-2.077333e-001,4.698382e-002
1.240000e-007,0.000000e+000,-2.080690e-001,4.716111e-002
1.250000e-007,0.000000e+000,-2.083972e-001,4.733504e-002
1.260000e-007,0.000000e+000,-2.087179e-001,4.750569e-002
1.270000e-007,0.000000e+000,-2.090313e-001,4.767308e-002
1.280000e-007,0.000000e+000,-2.093376e-001,4.783729e-002
1.290000e-007,0.000000e+000,-2.096370e-001,4.799835e-002
1.300000e-007,0.000000e+000,-2.099296e-001,4.815632e-002
1.310000e-007,0.000000e+000,-2.102156e-001,4.831124e-002
1.320000e-007,0.000000e+000,-2.104950e-001,4.846318e-002
1.330000e-007,0.000000e+000,-2.107681e-001,4.861217e-002
1.340000e-007,0.000000e+000,-2.110350e-001,4.875827e-002
1.350000e-007,0.000000e+000,-2.112958e-001,4.890153e-002
1.360000e-007,0.000000e+000,-2.115506e-001,4.904198e-002
1.370000e-007,0.000000e+000,-2.117996e-001,4.917968e-002
1.380000e-007,0.000000e+000,-2.120430e-001,4.931468e-002
1.390000e-007,0.000000e+000,-2.122808e-001,4.944702e-002
1.400000e-007,0.000000e+000,-2.125131e-001,4.957675e-002
1.410000e-007,0.000000e+000,-2.127402e-001,4.970391e-002
1.420000e-007,0.000000e+000,-2.129620e-001,4.982855e-002
1.430000e-007,0.000000e+000,-2.131788e-001,4.995071e-002
1.440000e-007,0.000000e+000,-2.133905e-001,5.007043e-002
1.450000e-007,0.000000e+000,-2.135975e-001,5.018776e-002
1.460000e-007,0.000000e+000,-2.137997e-001,5.030274e-002
1.470000e-007,0.000000e+000,-2.139972e-001,5.041540e-002
1.480000e-007,0.000000e+000,-2.141902e-001,5.052581e-002
1.490000e-007,0.000000e+000,-2.143787e-001,5.063398e-002
1.500000e-007,0.000000e+000,-2.145630e-001,5.073997e-002
1.510000e-007,0.000000e+000,-2.147429e-001,5.084381e-002
1.520000e-007,0.000000e+000,-2.149188e-001,5.094554e-002
1.530000e-007,0.000000e+000,-2.150906e-001,5.104520e-002
1.540000e-007,0.000000e+000,-2.152584e-001,5.114283e-002
1.550000e-007,0.000000e+000,-2.154223e-001,5.123847e-002
1.560000e-007,0.000000e+000,-2.155825e-001,5.133214e-002
1.570000e-007,0.000000e+000,-2.157389e-001,5.142390e-002
1.580000e-007,0.000000e+000,-2.158917e-001,5.151377e-002
1.590000e-007,0.000000e+000,-2.160410e-001,5.160179e-002
1.600000e-007,0.000000e+000,-2.161869e-001,5.168799e-002
1.610000e-007,0.000000e+000,-2.163293e-001,5.177241e-002
1.620000e-007,0.000000e+000,-2.164685e-001,5.185509e-002
1.630000e-007,0.000000e+000,-2.166044e-001,5.193605e-002
1.640000e-007,0.000000e+000,-2.167372e-001,5.201532e-002
1.650000e-007,0.000000e+000,-2.168669e-001,5.209295e-002
1.660000e-007,0.000000e+000,-2.169936e-001,5.216896e-002
1.670000e-007,0.000000e+000,-2.171173e-001,5.224337e-002
1.680000e-007,0.000000e+000,-2.172382e-001,5.231624e-002
1.690000e-007,0.000000e+000,-2.173562e-001,5.238757e-002
1.700000e-007,0.000000e+000,-2.174715e-001,5.245741e-002
1.710000e-007,0.000000e+000,-2.175842e-001,5.252578e-002
1.720000e-007,0.000000e+000,-2.176941e-001,5.259270e-002
1.730000e-007,0.000000e+000,-2.178016e-001,5.265822e-002
1.740000e-007,0.000000e+000,-2.179065e-001,5.272235e-002
1.750000e-007,0.000000e+000,-2.180090e-001,5.278513e-002
1.760000e-007,0.000000e+000,-2.181090e-001,5.284657e-002
1.770000e-007,0.000000e+000,-2.182068e-001,5.290671e-002
1.780000e-007,0.000000e+000,-2.183022e-001,5.296557e-002
1.790000e-007,0.000000e+000,-2.183954e-001,5.302318e-002
1.800000e-007,0.000000e+000,-2.184865e-001,5.307956e-002
1.810000e-007,0.000000e+000,-2.185754e-001,5.313474e-002
1.820000e-007,0.000000e+000,-2.186622e-001,5.318873e-002
1.830000e-007,0.000000e+000,-2.187470e-001,5.324157e-002
1.840000e-007,0.000000e+000,-2.188298e-001,5.329328e-002
1.850000e-007,0.000000e+000,-2.189106e-001,5.334388e-002
1.860000e-007,0.000000e+000,-2.189896e-001,5.339339e-002
1.870000e-007,0.000000e+000,-2.190667e-001,5.344183e-002
1.880000e-007,0.000000e+000,-2.191420e-001,5.348923e-002
1.890000e-007,0.000000e+000,-2.192155e-001,5.353561e-002
1.900000e-007,0.000000e+000,-2.192873e-001,5.358099e-002
1.910000e-007,0.000000e+000,-2.193574e-001,5.362538e-002
1.920000e-007,0.000000e+000,-2.194259e-001,5.366881e-002
1.930000e-007,0.000000e+000,-2.194927e-001,5.371130e-002
1.940000e-007,0.000000e+000,-2.195580e-001,5.375287e-002
1.950000e-007,0.000000e+000,-2.196217e-001,5.379353e-002
1.960000e-007,0.000000e+000,-2.196840e-001,5.383331e-002
1.970000e-007,0.000000e+000,-2.197447e-001,5.387222e-002
1.980000e-007,0.000000e+000,-2.198040e-001,5.391028e-002
1.990000e-007,0.000000e+000,-2.198620e-001,5.394751e-002
2.000000e-007,0.000000e+000,-2.199185e-001,5.398393e-002
2.010000e-007,0.000000e+000,-2.199737e-001,5.401955e-002
2.020000e-007,0.000000e+000,-2.200277e-001,5.405439e-002
2.030000e-007,0.000000e+000,-2.200803e-001,5.408846e-002
2.040000e-007,0.000000e+000,-2.201317e-001,5.412178e-002
2.050000e-007,0.000000e+000,-2.201819e-001,5.415438e-002
2.060000e-007,0.000000e+000,-2.202309e-001,5.418625e-002
2.070000e-007,0.000000e+000,-2.202787e-001,5.421743e-002
2.080000e-007,0.000000e+000,-2.203254e-001,5.424791e-002
2.090000e-007,0.000000e+000,-2.203710e-001,5.427772e-002
2.100000e-007,0.000000e+000,-2.204155e-001,5.430688e-002
2.110000e-007,0.000000e+000,-2.204589e-001,5.433538e-002
2.120000e-007,0.000000e+000,-2.205013e-001,5.436326e-002
2.130000e-007,0.000000e+000,-2.205427e-001,5.439052e-002
2.140000e-007,0.000000e+000,-2.205832e-001,5.441717e-002
2.150000e-007,0.000000e+000,-2.206226e-001,5.444323e-002
2.160000e-007,0.000000e+000,-2.206612e-001,5.446871e-002
2.170000e-007,0.000000e+000,-2.206988e-001,5.449363e-002
2.180000e-007,0.000000e+000,-2.207355e-001,5.451799e-002
2.190000e-007,0.000000e+000,-2.207713e-001,5.454181e-002
2.200000e-007,0.000000e+000,-2.208063e-001,5.456509e-002
2.210000e-007,0.000000e+000,-2.208405e-001,5.458786e-002
2.220000e-007,0.000000e+000,-2.208738e-001,5.461011e-002
2.230000e-007,0.000000e+000,-2.209064e-001,5.463187e-002
2.240000e-007,0.000000e+000,-2.209381e-001,5.465314e-002
2.250000e-007,0.000000e+000,-2.209692e-001,5.467393e-002
2.260000e-007,0.000000e+000,-2.209994e-001,5.469426e-002
2.270000e-007,0.000000e+000,-2.210290e-001,5.471413e-002
2.280000e-007,0.000000e+000,-2.210578e-001,5.473355e-002
2.290000e-007,0.000000e+000,-2.210860e-001,5.475254e-002
2.300000e-007,0.000000e+000,-2.211135e-001,5.477110e-002
2.310000e-007,0.000000e+000,-2.211403e-001,5.478924e-002
2.320000e-007,0.000000e+000,-2.211665e-001,5.480697e-002
2.330000e-007,0.000000e+000,-2.211920e-001,5.482431e-002
2.340000e-007,0.000000e+000,-2.212170e-001,5.484125e-002
2.350000e-007,0.000000e+000,-2.212413e-001,5.485781e-002
2.360000e-007,0.000000e+000,-2.212651e-001,5.487399e-002
2.370000e-007,0.000000e+000,-2.212883e-001,5.488980e-002
2.380000e-007,0.000000e+000,-2.213109e-001,5.490526e-002
2.390000e-007,0.000000e+000,-2.213330e-001,5.492037e-002
2.400000e-007,0.000000e+000,-2.213546e-001,5.493514e-002
2.410000e-007,0.000000e+000,-2.213756e-001,5.494957e-002
2.420000e-007,0.000000e+000,-2.213962e-001,5.496367e-002
2.430000e-007,0.000000e+000,-2.214162e-001,5.497745e-002
2.440000e-007,0.000000e+000,-2.214358e-001,5.499092e-002
2.450000e-007,0.000000e+000,-2.214549e-001,5.500408e-002
2.460000e-007,0.000000e+000,-2.214735e-001,5.501694e-002
2.470000e-007,0.000000e+000,-2.214917e-001,5.502950e-002
2.480000e-007,0.000000e+000,-2.215095e-001,5.504178e-002
2.490000e-007,0.000000e+000,-2.215268e-001,5.505378e-002
2.500000e-007,0.000000e+000,-2.215437e-001,5.506551e-002
2.510000e-007,0.000000e+000,-2.215602e-001,5.507697e-002
2.520000e-007,0.000000e+000,-2.215763e-001,5.508816e-002
2.530000e-007,0.000000e+000,-2.215920e-001,5.509910e-002
2.540000e-007,0.000000e+000,-2.216074e-001,5.510979e-002
2.550000e-007,0.000000e+000,-2.216223e-001,5.512023e-002
2.560000e-007,0.000000e+000,-2.216370e-001,5.513044e-002
2.570000e-007,0.000000e+000,-2.216512e-001,5.514041e-002
2.580000e-007,0.000000e+000,-2.216651e-001,5.515015e-002
2.590000e-007,0.000000e+000,-2.216787e-001,5.515966e-002
2.600000e-007,0.000000e+000,-2.216920e-001,5.516896e-002
2.610000e-007,0.000000e+000,-2.217049e-001,5.517804e-002
2.620000e-007,0.000000e+000,-2.217175e-001,5.518692e-002
2.630000e-007,0.000000e+000,-2.217298e-001,5.519558e-002
2.640000e-007,0.000000e+000,-2.217418e-001,5.520405e-002
2.650000e-007,0.000000e+000,-2.217536e-001,5.521233e-002
2.660000e-007,0.000000e+000,-2.217650e-001,5.522041e-002
2.670000e-007,0.000000e+000,-2.217762e-001,5.522831e-002
2.680000e-007,0.000000e+000,-2.217871e-001,5.523602e-002
2.690000e-007,0.000000e+000,-2.217977e-001,5.524356e-002
2.700000e-007,0.000000e+000,-2.218081e-001,5.525092e-002
2.710000e-007,0.000000e+000,-2.218182e-001,5.525811e-002
2.720000e-007,0.000000e+000,-2.218281e-001,5.526513e-002
2.730000e-007,0.000000e+000,-2.218377e-001,5.527199e-002
2.740000e-007,0.000000e+000,-2.218471e-001,5.527869e-002
2.750000e-007,0.000000e+000,-2.218563e-001,5.528524e-002
2.760000e-007,0.000000e+000,-2.218652e-001,5.529163e-002
2.770000e-007,0.000000e+000,-2.218740e-001,5.529788e-002
2.780000e-007,0.000000e+000,-2.218825e-001,5.530398e-002
2.790000e-007,0.000000e+000,-2.218908e-001,5.530993e-002
2.800000e-007,0.000000e+000,-2.218989e-001,5.531575e-002
2.810000e-007,0.000000e+000,-2.219068e-001,5.532144e-002
2.820000e-007,0.000000e+000,-2.219146e-001,5.532699e-002
2.830000e-007,0.000000e+000,-2.219221e-001,5.533241e-002
2.840000e-007,0.000000e+000,-2.219295e-001,5.533771e-002
2.850000e-007,0.000000e+000,-2.219366e-001,5.534288e-002
2.860000e-007,0.000000e+000,-2.219437e-001,5.534793e-002
2.870000e-007,0.000000e+000,-2.219505e-001,5.535286e-002
2.880000e-007,0.000000e+000,-2.219571e-001,5.535768e-002
2.890000e-007,0.000000e+000,-2.219637e-001,5.536238e-002
2.900000e-007,0.000000e+000,-2.219700e-001,5.536698e-002
2.910000e-007,0.000000e+000,-2.219762e-001,5.537147e-002
2.920000e-007,0.000000e+000,-2.219822e-001,5.537585e-002
2.930000e-007,0.000000e+000,-2.219881e-001,5.538013e-002
2.940000e-007,0.000000e+000,-2.219939e-001,5.538431e-002
2.950000e-007,0.000000e+000,-2.219995e-001,5.538839e-002
2.960000e-007,0.000000e+000,-2.220050e-001,5.539237e-002
2.970000e-007,0.000000e+000,-2.220103e-001,5.539627e-002
2.980000e-007,0.000000e+000,-2.220155e-001,5.540007e-002
2.990000e-007,0.000000e+000,-2.220206e-001,5.540378e-002
3.000000e-007,0.000000e+000,-2.220255e-001,5.540740e-002
3.010000e-007,0.000000e+000,-2.220304e-001,5.541094e-002
3.020000e-007,0.000000e+000,-2.220351e-001,5.541440e-002
3.030000e-007,0.000000e+000,-2.220397e-001,5.541777e-002
3.040000e-007,0.000000e+000,-2.220442e-001,5.542106e-002
3.050000e-007,0.000000e+000,-2.220486e-001,5.542428e-002
3.060000e-007,0.000000e+000,-2.220529e-001,5.542742e-002
3.070000e-007,0.000000e+000,-2.220570e-001,5.543049e-002
3.080000e-007,0.000000e+000,-2.220611e-001,5.543348e-002
3.090000e-007,0.000000e+000,-2.220651e-001,5.543641e-002
3.100000e-007,0.000000e+000,-2.220689e-001,5.543926e-002
3.110000e-007,0.000000e+000,-2.220727e-001,5.544205e-002
3.120000e-007,0.000000e+000,-2.220764e-001,5.544477e-002
3.130000e-007,0.000000e+000,-2.220800e-001,5.544743e-002
3.140000e-007,0.000000e+000,-2.220835e-001,5.545002e-002
3.150000e-007,0.000000e+000,-2.220869e-001,5.545255e-002
3.160000e-007,0.000000e+000,-2.220903e-001,5.545503e-002
3.170000e-007,0.000000e+000,-2.220935e-001,5.545744e-002
3.180000e-007,0.000000e+000,-2.220967e-001,5.545980e-002
3.190000e-007,0.000000e+000,-2.220998e-001,5.546210e-002
3.200000e-007,0.000000e+000,-2.221028e-001,5.546435e-002
3.210000e-007,0.000000e+000,-2.221058e-001,5.546654e-002
3.220000e-007,0.000000e+000,-2.221086e-001,5.546868e-002
3.230000e-007,0.000000e+000,-2.221114e-001,5.547077e-002
3.240000e-007,0.000000e+000,-2.221142e-001,5.547281e-002
3.250000e-007,0.000000e+000,-2.221169e-001,5.547480e-002
3.260000e-007,0.000000e+000,-2.221195e-001,5.547675e-002
3.270000e-007,0.000000e+000,-2.221220e-001,5.547865e-002
3.280000e-007,0.000000e+000,-2.221245e-001,5.548050e-002
3.290000e-007,0.000000e+000,-2.221269e-001,5.548231e-002
3.300000e-007,0.000000e+000,-2.221292e-001,5.548408e-002
3.310000e-007,0.000000e+000,-2.221315e-001,5.548580e-002
3.320000e-007,0.000000e+000,-2.221338e-001,5.548748e-002
3.330000e-007,0.000000e+000,-2.221360e-001,5.548913e-002
3.340000e-007,0.000000e+000,-2.221381e-001,5.549073e-002
3.350000e-007,0.000000e+000,-2.221402e-001,5.549230e-002
3.360000e-007,0.000000e+000,-2.221422e-001,5.549382e-002
3.370000e-007,0.000000e+000,-2.221442e-001,5.549532e-002
3.380000e-007,0.000000e+000,-2.221461e-001,5.549677e-002
3.390000e-007,0.000000e+000,-2.221480e-001,5.549819e-002
3.400000e-007,0.000000e+000,-2.221499e-001,5.549958e-002
3.410000e-007,0.000000e+000,-2.221517e-001,5.550093e-002
3.420000e-007,0.000000e+000,-2.221534e-001,5.550226e-002
3.430000e-007,0.000000e+000,-2.221551e-001,5.550355e-002
3.440000e-007,0.000000e+000,-2.221568e-001,5.550481e-002
3.450000e-007,0.000000e+000,-2.221584e-001,5.550603e-002
3.460000e-007,0.000000e+000,-2.221600e-001,5.550723e-002
3.470000e-007,0.000000e+000,-2.221615e-001,5.550840e-002
3.480000e-007,0.000000e+000,-2.221630e-001,5.550955e-002
3.490000e-007,0.000000e+000,-2.221645e-001,5.551066e-002
3.500000e-007,0.000000e+000,-2.221659e-001,5.551175e-002
3.510000e-007,0.000000e+000,-2.221673e-001,5.551281e-002
3.520000e-007,0.000000e+000,-2.221687e-001,5.551385e-002
3.530000e-007,0.000000e+000,-2.221700e-001,5.551486e-002
3.540000e-007,0.000000e+000,-2.221713e-001,5.551585e-002
3.550000e-007,0.000000e+000,-2.221726e-001,5.551682e-002
3.560000e-007,0.000000e+000,-2.221738e-001,5.551776e-002
3.570000e-007,0.000000e+000,-2.221750e-001,5.551868e-002
3.580000e-007,0.000000e+000,-2.221762e-001,5.551957e-002
3.590000e-007,0.000000e+000,-2.221773e-001,5.552045e-002
3.600000e-007,0.000000e+000,-2.221784e-001,5.552130e-002
3.610000e-007,0.000000e+000,-2.221795e-001,5.552213e-002
3.620000e-007,0.000000e+000,-2.221806e-001,5.552295e-002
3.630000e-007,0.000000e+000,-2.221816e-001,5.552374e-002
3.640000e-007,0.000000e+000,-2.221826e-001,5.552451e-002
3.650000e-007,0.000000e+000,-2.221836e-001,5.552527e-002
3.660000e-007,0.000000e+000,-2.221846e-001,5.552601e-002
3.670000e-007,0.000000e+000,-2.221855e-001,5.552673e-002
3.680000e-007,0.000000e+000,-2.221864e-001,5.552743e-002
3.690000e-007,0.000000e+000,-2.221873e-001,5.552811e-002
3.700000e-007,0.000000e+000,-2.221882e-001,5.552878e-002
3.710000e-007,0.000000e+000,-2.221890e-001,5.552944e-002
3.720000e-007,0.000000e+000,-2.221899e-001,5.553007e-002
3.730000e-007,0.000000e+000,-2.221907e-001,5.553070e-002
3.740000e-007,0.000000e+000,-2.221915e-001,5.553130e-002
3.750000e-007,0.000000e+000,-2.221922e-001,5.553189e-002
3.760000e-007,0.000000e+000,-2.221930e-001,5.553247e-002
3.770000e-007,0.000000e+000,-2.221937e-001,5.553303e-002
3.780000e-007,0.000000e+000,-2.221944e-001,5.553358e-002
3.790000e-007,0.000000e+000,-2.221951e-001,5.553412e-002
3.800000e-007,0.000000e+000,-2.221958e-001,5.553465e-002
3.810000e-007,0.000000e+000,-2.221964e-001,5.553516e-002
3.820000e-007,0.000000e+000,-2.221971e-001,5.553565e-002
3.830000e-007,0.000000e+000,-2.221977e-001,5.553614e-002
3.840000e-007,0.000000e+000,-2.221983e-001,5.553662e-002
3.850000e-007,0.000000e+000,-2.221989e-001,5.553708e-002
3.860000e-007,0.000000e+000,-2.221995e-001,5.553753e-002
3.870000e-007,0.000000e+000,-2.222001e-001,5.553797e-002
3.880000e-007,0.000000e+000,-2.222006e-001,5.553840e-002
3.890000e-007,0.000000e+000,-2.222012e-001,5.553882e-002
3.900000e-007,0.000000e+000,-2.222017e-001,5.553923e-002
3.910000e-007,0.000000e+000,-2.222022e-001,5.553963e-002
3.920000e-007,0.000000e+000,-2.222027e-001,5.554002e-002
3.930000e-007,0.000000e+000,-2.222032e-001,5.554040e-002
3.940000e-007,0.000000e+000,-2.222037e-001,5.554077e-002
3.950000e-007,0.000000e+000,-2.222041e-001,5.554114e-002
3.960000e-007,0.000000e+000,-2.222046e-001,5.554149e-002
3.970000e-007,0.000000e+000,-2.222050e-001,5.554184e-002
3.980000e-007,0.000000e+000,-2.222054e-001,5.554217e-002
3.990000e-007,0.000000e+000,-2.222059e-001,5.554250e-002
4.000000e-007,0.000000e+000,-2.222063e-001,5.554282e-002
4.010000e-007,0.000000e+000,-2.222067e-001,5.554313e-002
4.020000e-007,0.000000e+000,-2.222071e-001,5.554344e-002
4.030000e-007,0.000000e+000,-2.222074e-001,5.554374e-002
4.040000e-007,0.000000e+000,-2.222078e-001,5.554403e-002
4.050000e-007,0.000000e+000,-2.222082e-001,5.554431e-002
4.060000e-007,0.000000e+000,-2.222085e-001,5.554459e-002
4.070000e-007,0.000000e+000,-2.222089e-001,5.554486e-002
4.080000e-007,0.000000e+000,-2.222092e-001,5.554512e-002
4.090000e-007,0.000000e+000,-2.222095e-001,5.554538e-002
4.100000e-007,0.000000e+000,-2.222098e-001,5.554563e-002
4.110000e-007,0.000000e+000,-2.222102e-001,5.554587e-002
4.120000e-007,0.000000e+000,-2.222105e-001,5.554611e-002
4.130000e-007,0.000000e+000,-2.222107e-001,5.554634e-002
4.140000e-007,0.000000e+000,-2.222110e-001,5.554657e-002
4.150000e-007,0.000000e+000,-2.222113e-001,5.554679e-002
4.160000e-007,0.000000e+000,-2.222116e-001,5.554700e-002
4.170000e-007,0.000000e+000,-2.222119e-001,5.554721e-002
4.180000e-007,0.000000e+000,-2.222121e-001,5.554742e-002
4.190000e-007,0.000000e+000,-2.222124e-001,5.554762e-002
4.200000e-007,0.000000e+000,-2.222126e-001,5.554782e-002
4.210000e-007,0.000000e+000,-2.222129e-001,5.554801e-002
4.220000e-007,0.000000e+000,-2.222131e-001,5.554819e-002
