tempo,real_s12,img_s12,s22
5.400000e-008,3.520894e-002,2.221221e-004,1.211590e-003
5.500000e-008,3.440346e-002,2.000093e-003,1.159818e-003
5.600000e-008,3.330834e-002,3.579307e-003,1.094799e-003
5.700000e-008,3.196787e-002,4.914582e-003,1.018945e-003
5.800000e-008,3.043291e-002,5.970008e-003,9.349471e-004
5.900000e-008,2.875910e-002,6.719835e-003,8.456839e-004
6.000000e-008,2.700492e-002,7.148997e-003,7.541207e-004
6.100000e-008,2.522966e-002,7.253279e-003,6.632108e-004
6.200000e-008,2.349151e-002,7.039124e-003,5.757998e-004
6.300000e-008,2.184570e-002,6.523106e-003,4.945369e-004
6.400000e-008,2.034280e-002,5.731079e-003,4.217947e-004
6.500000e-008,1.902720e-002,4.697067e-003,3.596005e-004
6.600000e-008,1.793589e-002,3.461906e-003,3.095808e-004
6.700000e-008,1.709748e-002,2.071721e-003,2.729210e-004
6.800000e-008,1.653149e-002,5.762636e-004,2.503398e-004
6.900000e-008,1.624804e-002,-9.728023e-004,2.420803e-004
7.000000e-008,1.624778e-002,-2.523640e-003,2.479160e-004
7.100000e-008,1.652215e-002,-4.025921e-003,2.671727e-004
7.200000e-008,1.705396e-002,-5.432414e-003,2.987635e-004
7.300000e-008,1.781819e-002,-6.700421e-003,3.412364e-004
7.400000e-008,1.878303e-002,-7.793024e-003,3.928329e-004
7.500000e-008,1.991115e-002,-8.680109e-003,4.515534e-004
7.600000e-008,2.116104e-002,-9.339132e-003,5.152299e-004
7.700000e-008,2.248850e-002,-9.755626e-003,5.816007e-004
7.800000e-008,2.384816e-002,-9.923424e-003,6.483873e-004
7.900000e-008,2.519497e-002,-9.844606e-003,7.133678e-004
8.000000e-008,2.648566e-002,-9.529185e-003,7.744480e-004
8.100000e-008,2.768009e-002,-8.994539e-003,8.297247e-004
8.200000e-008,2.874245e-002,-8.264630e-003,8.775418e-004
8.300000e-008,2.964230e-002,-7.369024e-003,9.165369e-004
8.400000e-008,3.035538e-002,-6.341763e-003,9.456756e-004
8.500000e-008,3.086422e-002,-5.220131e-003,9.642760e-004
8.600000e-008,3.115852e-002,-4.043340e-003,9.720196e-004
8.700000e-008,3.123522e-002,-2.851206e-003,9.689505e-004
8.800000e-008,3.109841e-002,-1.682839e-003,9.554635e-004
8.900000e-008,3.075899e-002,-5.753958e-004,9.322800e-004
9.000000e-008,3.023408e-002,4.370669e-004,9.004153e-004
9.100000e-008,2.954632e-002,1.324600e-003,8.611361e-004
9.200000e-008,2.872293e-002,2.062210e-003,8.159125e-004
9.300000e-008,2.779470e-002,2.630519e-003,7.663637e-004
9.400000e-008,2.679489e-002,3.016225e-003,7.142011e-004
9.500000e-008,2.575807e-002,3.212345e-003,6.611699e-004
9.600000e-008,2.471899e-002,3.218255e-003,6.089918e-004
9.700000e-008,2.371139e-002,3.039516e-003,5.593093e-004
9.800000e-008,2.276699e-002,2.687505e-003,5.136354e-004
9.900000e-008,2.191449e-002,2.178873e-003,4.733081e-004
1.000000e-007,2.117875e-002,1.534845e-003,4.394524e-004
1.010000e-007,2.058009e-002,7.803921e-004,4.129502e-004
1.020000e-007,2.013377e-002,-5.668808e-005,3.944191e-004
1.030000e-007,1.984965e-002,-9.467617e-004,3.842003e-004
1.040000e-007,1.973205e-002,-1.859372e-003,3.823558e-004
1.050000e-007,1.977973e-002,-2.764254e-003,3.886749e-004
1.060000e-007,1.998617e-002,-3.632308e-003,4.026894e-004
1.070000e-007,2.033985e-002,-4.436506e-003,4.236961e-004
1.080000e-007,2.082487e-002,-5.152711e-003,4.507874e-004
1.090000e-007,2.142154e-002,-5.760365e-003,4.828860e-004
1.100000e-007,2.210713e-002,-6.243053e-003,5.187855e-004
1.110000e-007,2.285673e-002,-6.588906e-003,5.571936e-004
1.120000e-007,2.364411e-002,-6.790850e-003,5.967758e-004
1.130000e-007,2.444260e-002,-6.846690e-003,6.362006e-004
1.140000e-007,2.522599e-002,-6.759035e-003,6.741823e-004
1.150000e-007,2.596932e-002,-6.535065e-003,7.095213e-004
1.160000e-007,2.664973e-002,-6.186162e-003,7.411403e-004
1.170000e-007,2.724704e-002,-5.727415e-003,7.681158e-004
1.180000e-007,2.774443e-002,-5.177016e-003,7.897028e-004
1.190000e-007,2.812877e-002,-4.555579e-003,8.053542e-004
1.200000e-007,2.839104e-002,-3.885398e-003,8.147320e-004
1.210000e-007,2.852642e-002,-3.189672e-003,8.177123e-004
1.220000e-007,2.853436e-002,-2.491727e-003,8.143827e-004
1.230000e-007,2.841846e-002,-1.814255e-003,8.050330e-004
1.240000e-007,2.818622e-002,-1.178598e-003,7.901395e-004
1.250000e-007,2.784869e-002,-6.040993e-004,7.703444e-004
1.260000e-007,2.741999e-002,-1.075318e-004,7.464295e-004
1.270000e-007,2.691678e-002,2.973634e-004,7.192870e-004
1.280000e-007,2.635763e-002,6.002330e-004,6.898867e-004
1.290000e-007,2.576234e-002,7.943439e-004,6.592429e-004
1.300000e-007,2.515132e-002,8.766925e-004,6.283796e-004
1.310000e-007,2.454485e-002,8.479889e-004,5.982971e-004
1.320000e-007,2.396244e-002,7.125218e-004,5.699405e-004
1.330000e-007,2.342226e-002,4.779111e-004,5.441707e-004
1.340000e-007,2.294053e-002,1.547603e-004,5.217387e-004
1.350000e-007,2.253111e-002,-2.437775e-004,5.032651e-004
1.360000e-007,2.220508e-002,-7.025034e-004,4.892233e-004
1.370000e-007,2.197049e-002,-1.204726e-003,4.799292e-004
1.380000e-007,2.183218e-002,-1.732851e-003,4.755352e-004
1.390000e-007,2.179172e-002,-2.268973e-003,4.760305e-004
1.400000e-007,2.184746e-002,-2.795472e-003,4.812464e-004
1.410000e-007,2.199470e-002,-3.295570e-003,4.908665e-004
1.420000e-007,2.222588e-002,-3.753854e-003,5.044410e-004
1.430000e-007,2.253098e-002,-4.156733e-003,5.214062e-004
1.440000e-007,2.289786e-002,-4.492822e-003,5.411051e-004
1.450000e-007,2.331278e-002,-4.753245e-003,5.628127e-004
1.460000e-007,2.376083e-002,-4.931848e-003,5.857604e-004
1.470000e-007,2.422648e-002,-5.025316e-003,6.091632e-004
1.480000e-007,2.469410e-002,-5.033193e-003,6.322450e-004
1.490000e-007,2.514847e-002,-4.957811e-003,6.542638e-004
1.500000e-007,2.557527e-002,-4.804133e-003,6.745344e-004
1.510000e-007,2.596150e-002,-4.579507e-003,6.924495e-004
1.520000e-007,2.629586e-002,-4.293361e-003,7.074963e-004
1.530000e-007,2.656908e-002,-3.956831e-003,7.192708e-004
1.540000e-007,2.677415e-002,-3.582350e-003,7.274873e-004
1.550000e-007,2.690649e-002,-3.183205e-003,7.319842e-004
1.560000e-007,2.696401e-002,-2.773081e-003,7.327256e-004
1.570000e-007,2.694710e-002,-2.365605e-003,7.297982e-004
1.580000e-007,2.685856e-002,-1.973907e-003,7.234054e-004
1.590000e-007,2.670343e-002,-1.610206e-003,7.138568e-004
1.600000e-007,2.648875e-002,-1.285447e-003,7.015550e-004
1.610000e-007,2.622328e-002,-1.008979e-003,6.869798e-004
1.620000e-007,2.591717e-002,-7.883046e-004,6.706702e-004
1.630000e-007,2.558156e-002,-6.288904e-004,6.532053e-004
1.640000e-007,2.522823e-002,-5.340514e-004,6.351841e-004
1.650000e-007,2.486917e-002,-5.049094e-004,6.172057e-004
1.660000e-007,2.451619e-002,-5.404224e-004,5.998496e-004
1.670000e-007,2.418055e-002,-6.374841e-004,5.836580e-004
1.680000e-007,2.387260e-002,-7.910868e-004,5.691186e-004
1.690000e-007,2.360149e-002,-9.945413e-004,5.566512e-004
1.700000e-007,2.337490e-002,-1.239745e-003,5.465957e-004
1.710000e-007,2.319883e-002,-1.517486e-003,5.392033e-004
1.720000e-007,2.307745e-002,-1.817778e-003,5.346319e-004
1.730000e-007,2.301304e-002,-2.130203e-003,5.329427e-004
1.740000e-007,2.300598e-002,-2.444267e-003,5.341020e-004
1.750000e-007,2.305475e-002,-2.749739e-003,5.379846e-004
1.760000e-007,2.315609e-002,-3.036977e-003,5.443811e-004
1.770000e-007,2.330513e-002,-3.297220e-003,5.530067e-004
1.780000e-007,2.349558e-002,-3.522849e-003,5.635133e-004
1.790000e-007,2.372002e-002,-3.707595e-003,5.755022e-004
1.800000e-007,2.397015e-002,-3.846707e-003,5.885387e-004
1.810000e-007,2.423709e-002,-3.937054e-003,6.021675e-004
1.820000e-007,2.451167e-002,-3.977183e-003,6.159278e-004
1.830000e-007,2.478476e-002,-3.967310e-003,6.293685e-004
1.840000e-007,2.504755e-002,-3.909269e-003,6.420627e-004
1.850000e-007,2.529183e-002,-3.806397e-003,6.536203e-004
1.860000e-007,2.551025e-002,-3.663385e-003,6.637002e-004
1.870000e-007,2.569651e-002,-3.486082e-003,6.720194e-004
1.880000e-007,2.584554e-002,-3.281273e-003,6.783607e-004
1.890000e-007,2.595364e-002,-3.056429e-003,6.825774e-004
1.900000e-007,2.601853e-002,-2.819445e-003,6.845963e-004
1.910000e-007,2.603943e-002,-2.578371e-003,6.844177e-004
1.920000e-007,2.601699e-002,-2.341144e-003,6.821130e-004
1.930000e-007,2.595324e-002,-2.115339e-003,6.778205e-004
1.940000e-007,2.585149e-002,-1.907930e-003,6.717389e-004
1.950000e-007,2.571621e-002,-1.725085e-003,6.641186e-004
1.960000e-007,2.555278e-002,-1.571988e-003,6.552527e-004
1.970000e-007,2.536736e-002,-1.452703e-003,6.454655e-004
1.980000e-007,2.516662e-002,-1.370073e-003,6.351017e-004
1.990000e-007,2.495753e-002,-1.325670e-003,6.245139e-004
2.000000e-007,2.474713e-002,-1.319776e-003,6.140518e-004
2.010000e-007,2.454226e-002,-1.351418e-003,6.040500e-004
2.020000e-007,2.434942e-002,-1.418436e-003,5.948184e-004
2.030000e-007,2.417448e-002,-1.517587e-003,5.866325e-004
2.040000e-007,2.402257e-002,-1.644685e-003,5.797255e-004
2.050000e-007,2.389793e-002,-1.794766e-003,5.742822e-004
2.060000e-007,2.380376e-002,-1.962267e-003,5.704343e-004
2.070000e-007,2.374221e-002,-2.141235e-003,5.682580e-004
2.080000e-007,2.371427e-002,-2.325518e-003,5.677727e-004
2.090000e-007,2.371984e-002,-2.508984e-003,5.689427e-004
2.100000e-007,2.375773e-002,-2.685710e-003,5.716797e-004
2.110000e-007,2.382572e-002,-2.850169e-003,5.758471e-004
2.120000e-007,2.392071e-002,-2.997402e-003,5.812662e-004
2.130000e-007,2.403880e-002,-3.123157e-003,5.877232e-004
2.140000e-007,2.417546e-002,-3.224007e-003,5.949770e-004
2.150000e-007,2.432570e-002,-3.297436e-003,6.027680e-004
2.160000e-007,2.448424e-002,-3.341892e-003,6.108272e-004
2.170000e-007,2.464569e-002,-3.356810e-003,6.188849e-004
2.180000e-007,2.480472e-002,-3.342601e-003,6.266796e-004
2.190000e-007,2.495626e-002,-3.300604e-003,6.339663e-004
2.200000e-007,2.509562e-002,-3.233023e-003,6.405239e-004
2.210000e-007,2.521865e-002,-3.142822e-003,6.461617e-004
2.220000e-007,2.532186e-002,-3.033608e-003,6.507243e-004
2.230000e-007,2.540249e-002,-2.909497e-003,6.540962e-004
2.240000e-007,2.545862e-002,-2.774962e-003,6.562038e-004
2.250000e-007,2.548918e-002,-2.634681e-003,6.570169e-004
2.260000e-007,2.549393e-002,-2.493375e-003,6.565480e-004
2.270000e-007,2.547351e-002,-2.355654e-003,6.548508e-004
2.280000e-007,2.542934e-002,-2.225876e-003,6.520173e-004
2.290000e-007,2.536358e-002,-2.108007e-003,6.481736e-004
2.300000e-007,2.527900e-002,-2.005508e-003,6.434745e-004
2.310000e-007,2.517892e-002,-1.921237e-003,6.380982e-004
2.320000e-007,2.506704e-002,-1.857375e-003,6.322392e-004
2.330000e-007,2.494737e-002,-1.815374e-003,6.261018e-004
2.340000e-007,2.482400e-002,-1.795935e-003,6.198933e-004
2.350000e-007,2.470105e-002,-1.799007e-003,6.138170e-004
2.360000e-007,2.458249e-002,-1.823808e-003,6.080656e-004
2.370000e-007,2.447204e-002,-1.868877e-003,6.028156e-004
2.380000e-007,2.437302e-002,-1.932142e-003,5.982220e-004
2.390000e-007,2.428831e-002,-2.011000e-003,5.944136e-004
2.400000e-007,2.422022e-002,-2.102424e-003,5.914900e-004
2.410000e-007,2.417045e-002,-2.203070e-003,5.895192e-004
2.420000e-007,2.414005e-002,-2.309397e-003,5.885360e-004
2.430000e-007,2.412944e-002,-2.417785e-003,5.885424e-004
2.440000e-007,2.413835e-002,-2.524660e-003,5.895081e-004
2.450000e-007,2.416591e-002,-2.626602e-003,5.913728e-004
2.460000e-007,2.421066e-002,-2.720456e-003,5.940486e-004
2.470000e-007,2.427063e-002,-2.803423e-003,5.974242e-004
2.480000e-007,2.434341e-002,-2.873144e-003,6.013689e-004
2.490000e-007,2.442626e-002,-2.927758e-003,6.057375e-004
2.500000e-007,2.451619e-002,-2.965953e-003,6.103755e-004
2.510000e-007,2.461007e-002,-2.986987e-003,6.151244e-004
2.520000e-007,2.470473e-002,-2.990696e-003,6.198266e-004
2.530000e-007,2.479709e-002,-2.977484e-003,6.243313e-004
2.540000e-007,2.488421e-002,-2.948292e-003,6.284981e-004
2.550000e-007,2.496344e-002,-2.904549e-003,6.322021e-004
2.560000e-007,2.503244e-002,-2.848112e-003,6.353373e-004
2.570000e-007,2.508929e-002,-2.781196e-003,6.378191e-004
2.580000e-007,2.513250e-002,-2.706286e-003,6.395867e-004
2.590000e-007,2.516110e-002,-2.626052e-003,6.406044e-004
2.600000e-007,2.517460e-002,-2.543257e-003,6.408618e-004
2.610000e-007,2.517301e-002,-2.460662e-003,6.403735e-004
2.620000e-007,2.515685e-002,-2.380937e-003,6.391778e-004
2.630000e-007,2.512707e-002,-2.306582e-003,6.373347e-004
2.640000e-007,2.508506e-002,-2.239844e-003,6.349237e-004
2.650000e-007,2.503254e-002,-2.182656e-003,6.320399e-004
2.660000e-007,2.497155e-002,-2.136583e-003,6.287910e-004
2.670000e-007,2.490430e-002,-2.102782e-003,6.252935e-004
2.680000e-007,2.483318e-002,-2.081979e-003,6.216681e-004
2.690000e-007,2.476059e-002,-2.074454e-003,6.180362e-004
2.700000e-007,2.468895e-002,-2.080050e-003,6.145156e-004
2.710000e-007,2.462054e-002,-2.098189e-003,6.112171e-004
2.720000e-007,2.455748e-002,-2.127904e-003,6.082409e-004
2.730000e-007,2.450166e-002,-2.167880e-003,6.056737e-004
2.740000e-007,2.445467e-002,-2.216513e-003,6.035862e-004
2.750000e-007,2.441776e-002,-2.271963e-003,6.020316e-004
2.760000e-007,2.439182e-002,-2.332227e-003,6.010442e-004
2.770000e-007,2.437737e-002,-2.395206e-003,6.006387e-004
2.780000e-007,2.437453e-002,-2.458776e-003,6.008108e-004
2.790000e-007,2.438303e-002,-2.520858e-003,6.015372e-004
2.800000e-007,2.440225e-002,-2.579486e-003,6.027777e-004
2.810000e-007,2.443126e-002,-2.632862e-003,6.044765e-004
2.820000e-007,2.446881e-002,-2.679416e-003,6.065646e-004
2.830000e-007,2.451343e-002,-2.717844e-003,6.089625e-004
2.840000e-007,2.456346e-002,-2.747146e-003,6.115831e-004
2.850000e-007,2.461711e-002,-2.766650e-003,6.143347e-004
2.860000e-007,2.467253e-002,-2.776017e-003,6.171242e-004
2.870000e-007,2.472788e-002,-2.775253e-003,6.198598e-004
2.880000e-007,2.478136e-002,-2.764687e-003,6.224546e-004
2.890000e-007,2.483129e-002,-2.744958e-003,6.248286e-004
2.900000e-007,2.487617e-002,-2.716984e-003,6.269116e-004
2.910000e-007,2.491469e-002,-2.681920e-003,6.286448e-004
2.920000e-007,2.494579e-002,-2.641117e-003,6.299825e-004
2.930000e-007,2.496870e-002,-2.596072e-003,6.308934e-004
2.940000e-007,2.498291e-002,-2.548373e-003,6.313609e-004
2.950000e-007,2.498823e-002,-2.499647e-003,6.313830e-004
2.960000e-007,2.498475e-002,-2.451504e-003,6.309727e-004
2.970000e-007,2.497286e-002,-2.405488e-003,6.301562e-004
2.980000e-007,2.495319e-002,-2.363025e-003,6.289723e-004
2.990000e-007,2.492662e-002,-2.325385e-003,6.274704e-004
3.000000e-007,2.489421e-002,-2.293642e-003,6.257089e-004
3.010000e-007,2.485720e-002,-2.268647e-003,6.237526e-004
3.020000e-007,2.481692e-002,-2.251006e-003,6.216710e-004
3.030000e-007,2.477478e-002,-2.241069e-003,6.195351e-004
3.040000e-007,2.473219e-002,-2.238924e-003,6.174160e-004
3.050000e-007,2.469056e-002,-2.244406e-003,6.153817e-004
3.060000e-007,2.465121e-002,-2.257106e-003,6.134956e-004
3.070000e-007,2.461533e-002,-2.276394e-003,6.118145e-004
3.080000e-007,2.458400e-002,-2.301447e-003,6.103865e-004
3.090000e-007,2.455808e-002,-2.331276e-003,6.092504e-004
3.100000e-007,2.453825e-002,-2.364772e-003,6.084340e-004
3.110000e-007,2.452498e-002,-2.400737e-003,6.079542e-004
3.120000e-007,2.451849e-002,-2.437930e-003,6.078164e-004
3.130000e-007,2.451879e-002,-2.475110e-003,6.080146e-004
3.140000e-007,2.452567e-002,-2.511070e-003,6.085323e-004
3.150000e-007,2.453870e-002,-2.544682e-003,6.093430e-004
3.160000e-007,2.455727e-002,-2.574928e-003,6.104116e-004
3.170000e-007,2.458061e-002,-2.600929e-003,6.116956e-004
3.180000e-007,2.460783e-002,-2.621970e-003,6.131469e-004
3.190000e-007,2.463793e-002,-2.637520e-003,6.147134e-004
3.200000e-007,2.466983e-002,-2.647239e-003,6.163407e-004
3.210000e-007,2.470246e-002,-2.650990e-003,6.179743e-004
3.220000e-007,2.473473e-002,-2.648832e-003,6.195611e-004
3.230000e-007,2.476561e-002,-2.641012e-003,6.210510e-004
3.240000e-007,2.479414e-002,-2.627956e-003,6.223986e-004
3.250000e-007,2.481946e-002,-2.610245e-003,6.235646e-004
3.260000e-007,2.484085e-002,-2.588595e-003,6.245166e-004
3.270000e-007,2.485774e-002,-2.563825e-003,6.252302e-004
3.280000e-007,2.486971e-002,-2.536834e-003,6.256895e-004
3.290000e-007,2.487653e-002,-2.508563e-003,6.258874e-004
3.300000e-007,2.487813e-002,-2.479969e-003,6.258252e-004
3.310000e-007,2.487462e-002,-2.451986e-003,6.255129e-004
3.320000e-007,2.486626e-002,-2.425505e-003,6.249682e-004
3.330000e-007,2.485347e-002,-2.401338e-003,6.242156e-004
3.340000e-007,2.483681e-002,-2.380198e-003,6.232860e-004
3.350000e-007,2.481692e-002,-2.362679e-003,6.222148e-004
3.360000e-007,2.479455e-002,-2.349241e-003,6.210409e-004
3.370000e-007,2.477051e-002,-2.340194e-003,6.198057e-004
3.380000e-007,2.474561e-002,-2.335700e-003,6.185508e-004
3.390000e-007,2.472070e-002,-2.335766e-003,6.173177e-004
3.400000e-007,2.469658e-002,-2.340253e-003,6.161456e-004
3.410000e-007,2.467401e-002,-2.348880e-003,6.150706e-004
3.420000e-007,2.465367e-002,-2.361245e-003,6.141248e-004
3.430000e-007,2.463616e-002,-2.376832e-003,6.133348e-004
3.440000e-007,2.462196e-002,-2.395038e-003,6.127215e-004
3.450000e-007,2.461142e-002,-2.415195e-003,6.122994e-004
3.460000e-007,2.460479e-002,-2.436590e-003,6.120766e-004
3.470000e-007,2.460215e-002,-2.458492e-003,6.120540e-004
3.480000e-007,2.460347e-002,-2.480176e-003,6.122265e-004
3.490000e-007,2.460859e-002,-2.500945e-003,6.125826e-004
3.500000e-007,2.461723e-002,-2.520154e-003,6.131051e-004
3.510000e-007,2.462900e-002,-2.537227e-003,6.137720e-004
3.520000e-007,2.464343e-002,-2.551676e-003,6.145574e-004
3.530000e-007,2.465996e-002,-2.563110e-003,6.154323e-004
3.540000e-007,2.467800e-002,-2.571252e-003,6.163655e-004
3.550000e-007,2.469692e-002,-2.575936e-003,6.173251e-004
3.560000e-007,2.471607e-002,-2.577115e-003,6.182791e-004
3.570000e-007,2.473483e-002,-2.574857e-003,6.191968e-004
3.580000e-007,2.475261e-002,-2.569339e-003,6.200495e-004
3.590000e-007,2.476885e-002,-2.560838e-003,6.208115e-004
3.600000e-007,2.478308e-002,-2.549721e-003,6.214609e-004
3.610000e-007,2.479489e-002,-2.536427e-003,6.219801e-004
3.620000e-007,2.480398e-002,-2.521452e-003,6.223561e-004
3.630000e-007,2.481013e-002,-2.505333e-003,6.225811e-004
3.640000e-007,2.481324e-002,-2.488627e-003,6.226524e-004
3.650000e-007,2.481329e-002,-2.471893e-003,6.225722e-004
3.660000e-007,2.481038e-002,-2.455675e-003,6.223478e-004
3.670000e-007,2.480468e-002,-2.440482e-003,6.219908e-004
3.680000e-007,2.479648e-002,-2.426777e-003,6.215168e-004
3.690000e-007,2.478610e-002,-2.414958e-003,6.209447e-004
3.700000e-007,2.477395e-002,-2.405352e-003,6.202959e-004
3.710000e-007,2.476049e-002,-2.398203e-003,6.195939e-004
3.720000e-007,2.474618e-002,-2.393669e-003,6.188631e-004
3.730000e-007,2.473151e-002,-2.391817e-003,6.181279e-004
3.740000e-007,2.471698e-002,-2.392626e-003,6.174123e-004
3.750000e-007,2.470304e-002,-2.395990e-003,6.167390e-004
3.760000e-007,2.469014e-002,-2.401723e-003,6.161284e-004
3.770000e-007,2.467866e-002,-2.409566e-003,6.155986e-004
3.780000e-007,2.466892e-002,-2.419202e-003,6.151641e-004
3.790000e-007,2.466119e-002,-2.430265e-003,6.148363e-004
3.800000e-007,2.465567e-002,-2.442352e-003,6.146225e-004
3.810000e-007,2.465246e-002,-2.455041e-003,6.145262e-004
3.820000e-007,2.465160e-002,-2.467902e-003,6.145469e-004
3.830000e-007,2.465304e-002,-2.480512e-003,6.146805e-004
3.840000e-007,2.465667e-002,-2.492472e-003,6.149193e-004
3.850000e-007,2.466230e-002,-2.503413e-003,6.152522e-004
3.860000e-007,2.466970e-002,-2.513010e-003,6.156656e-004
3.870000e-007,2.467856e-002,-2.520994e-003,6.161438e-004
3.880000e-007,2.468856e-002,-2.527154e-003,6.166692e-004
3.890000e-007,2.469933e-002,-2.531346e-003,6.172234e-004
3.900000e-007,2.471052e-002,-2.533494e-003,6.177876e-004
3.910000e-007,2.472173e-002,-2.533589e-003,6.183431e-004
3.920000e-007,2.473260e-002,-2.531691e-003,6.188723e-004
3.930000e-007,2.474281e-002,-2.527922e-003,6.193587e-004
3.940000e-007,2.475202e-002,-2.522460e-003,6.197879e-004
3.950000e-007,2.475998e-002,-2.515533e-003,6.201477e-004
3.960000e-007,2.476646e-002,-2.507410e-003,6.204285e-004
3.970000e-007,2.477130e-002,-2.498392e-003,6.206236e-004
3.980000e-007,2.477440e-002,-2.488796e-003,6.207293e-004
3.990000e-007,2.477569e-002,-2.478953e-003,6.207449e-004
4.000000e-007,2.477521e-002,-2.469188e-003,6.206726e-004
4.010000e-007,2.477301e-002,-2.459815e-003,6.205173e-004
4.020000e-007,2.476921e-002,-2.451127e-003,6.202867e-004
4.030000e-007,2.476400e-002,-2.443384e-003,6.199904e-004
4.040000e-007,2.475758e-002,-2.436809e-003,6.196402e-004
4.050000e-007,2.475020e-002,-2.431580e-003,6.192488e-004
4.060000e-007,2.474212e-002,-2.427825e-003,6.188304e-004
4.070000e-007,2.473363e-002,-2.425622e-003,6.183992e-004
4.080000e-007,2.472502e-002,-2.424996e-003,6.179696e-004
4.090000e-007,2.471656e-002,-2.425918e-003,6.175556e-004
4.100000e-007,2.470854e-002,-2.428312e-003,6.171700e-004
4.110000e-007,2.470118e-002,-2.432056e-003,6.168245e-004
4.120000e-007,2.469473e-002,-2.436987e-003,6.165291e-004
4.130000e-007,2.468934e-002,-2.442911e-003,6.162918e-004
4.140000e-007,2.468518e-002,-2.449605e-003,6.161186e-004
4.150000e-007,2.468233e-002,-2.456828e-003,6.160132e-004
4.160000e-007,2.468085e-002,-2.464331e-003,6.159769e-004
4.170000e-007,2.468074e-002,-2.471861e-003,6.160088e-004
4.180000e-007,2.468197e-002,-2.479175e-003,6.161058e-004
4.190000e-007,2.468446e-002,-2.486041e-003,6.162628e-004
4.200000e-007,2.468808e-002,-2.492250e-003,6.164729e-004
4.210000e-007,2.469269e-002,-2.497621e-003,6.167277e-004
4.220000e-007,2.469811e-002,-2.502005e-003,6.170176e-004
4.230000e-007,2.470413e-002,-2.505290e-003,6.173320e-004
