tempo,real_s12,img_s12,s22
2.630000e-007,9.840150e-002,-4.889566e-002,1.237878e-002
2.640000e-007,9.839006e-002,-4.886203e-002,1.237315e-002
2.650000e-007,9.837764e-002,-4.882947e-002,1.236742e-002
2.660000e-007,9.836429e-002,-4.879800e-002,1.236161e-002
2.670000e-007,9.835007e-002,-4.876764e-002,1.235573e-002
2.680000e-007,9.833503e-002,-4.873841e-002,1.234980e-002
2.690000e-007,9.831923e-002,-4.871030e-002,1.234382e-002
2.700000e-007,9.830273e-002,-4.868332e-002,1.233780e-002
2.710000e-007,9.828557e-002,-4.865748e-002,1.233177e-002
2.720000e-007,9.826780e-002,-4.863278e-002,1.232572e-002
2.730000e-007,9.824949e-002,-4.860923e-002,1.231968e-002
2.740000e-007,9.823068e-002,-4.858681e-002,1.231364e-002
2.750000e-007,9.821142e-002,-4.856553e-002,1.230762e-002
2.760000e-007,9.819176e-002,-4.854538e-002,1.230163e-002
2.770000e-007,9.817175e-002,-4.852636e-002,1.229568e-002
2.780000e-007,9.815143e-002,-4.850845e-002,1.228978e-002
2.790000e-007,9.813085e-002,-4.849165e-002,1.228393e-002
2.800000e-007,9.811006e-002,-4.847594e-002,1.227815e-002
2.810000e-007,9.808908e-002,-4.846131e-002,1.227243e-002
2.820000e-007,9.806798e-002,-4.844775e-002,1.226679e-002
2.830000e-007,9.804678e-002,-4.843524e-002,1.226124e-002
2.840000e-007,9.802554e-002,-4.842377e-002,1.225577e-002
2.850000e-007,9.800427e-002,-4.841331e-002,1.225041e-002
2.860000e-007,9.798303e-002,-4.840384e-002,1.224514e-002
2.870000e-007,9.796184e-002,-4.839535e-002,1.223998e-002
2.880000e-007,9.794075e-002,-4.838782e-002,1.223493e-002
2.890000e-007,9.791977e-002,-4.838123e-002,1.223000e-002
2.900000e-007,9.789895e-002,-4.837554e-002,1.222519e-002
2.910000e-007,9.787831e-002,-4.837074e-002,1.222050e-002
2.920000e-007,9.785788e-002,-4.836681e-002,1.221594e-002
2.930000e-007,9.783769e-002,-4.836371e-002,1.221151e-002
2.940000e-007,9.781776e-002,-4.836143e-002,1.220721e-002
2.950000e-007,9.779812e-002,-4.835994e-002,1.220305e-002
2.960000e-007,9.777879e-002,-4.835921e-002,1.219902e-002
2.970000e-007,9.775979e-002,-4.835922e-002,1.219514e-002
2.980000e-007,9.774115e-002,-4.835994e-002,1.219140e-002
2.990000e-007,9.772287e-002,-4.836134e-002,1.218779e-002
3.000000e-007,9.770498e-002,-4.836339e-002,1.218433e-002
3.010000e-007,9.768749e-002,-4.836608e-002,1.218102e-002
3.020000e-007,9.767042e-002,-4.836936e-002,1.217785e-002
3.030000e-007,9.765379e-002,-4.837322e-002,1.217482e-002
3.040000e-007,9.763760e-002,-4.837763e-002,1.217194e-002
3.050000e-007,9.762186e-002,-4.838256e-002,1.216920e-002
3.060000e-007,9.760659e-002,-4.838798e-002,1.216660e-002
3.070000e-007,9.759180e-002,-4.839386e-002,1.216415e-002
3.080000e-007,9.757748e-002,-4.840018e-002,1.216184e-002
3.090000e-007,9.756366e-002,-4.840692e-002,1.215966e-002
3.100000e-007,9.755033e-002,-4.841404e-002,1.215763e-002
3.110000e-007,9.753750e-002,-4.842153e-002,1.215573e-002
3.120000e-007,9.752518e-002,-4.842934e-002,1.215397e-002
3.130000e-007,9.751336e-002,-4.843747e-002,1.215234e-002
3.140000e-007,9.750204e-002,-4.844588e-002,1.215084e-002
3.150000e-007,9.749124e-002,-4.845455e-002,1.214948e-002
3.160000e-007,9.748094e-002,-4.846346e-002,1.214823e-002
3.170000e-007,9.747115e-002,-4.847258e-002,1.214712e-002
3.180000e-007,9.746187e-002,-4.848189e-002,1.214612e-002
3.190000e-007,9.745308e-002,-4.849136e-002,1.214524e-002
3.200000e-007,9.744480e-002,-4.850098e-002,1.214448e-002
3.210000e-007,9.743701e-002,-4.851073e-002,1.214384e-002
3.220000e-007,9.742971e-002,-4.852057e-002,1.214330e-002
3.230000e-007,9.742290e-002,-4.853050e-002,1.214287e-002
3.240000e-007,9.741657e-002,-4.854049e-002,1.214254e-002
3.250000e-007,9.741070e-002,-4.855053e-002,1.214231e-002
3.260000e-007,9.740531e-002,-4.856059e-002,1.214218e-002
3.270000e-007,9.740037e-002,-4.857066e-002,1.214215e-002
3.280000e-007,9.739588e-002,-4.858071e-002,1.214220e-002
3.290000e-007,9.739183e-002,-4.859074e-002,1.214235e-002
3.300000e-007,9.738821e-002,-4.860073e-002,1.214257e-002
3.310000e-007,9.738501e-002,-4.861066e-002,1.214288e-002
3.320000e-007,9.738222e-002,-4.862052e-002,1.214327e-002
3.330000e-007,9.737984e-002,-4.863029e-002,1.214373e-002
3.340000e-007,9.737785e-002,-4.863996e-002,1.214425e-002
3.350000e-007,9.737624e-002,-4.864952e-002,1.214485e-002
3.360000e-007,9.737500e-002,-4.865895e-002,1.214551e-002
3.370000e-007,9.737411e-002,-4.866825e-002,1.214623e-002
3.380000e-007,9.737358e-002,-4.867740e-002,1.214700e-002
3.390000e-007,9.737337e-002,-4.868639e-002,1.214783e-002
3.400000e-007,9.737350e-002,-4.869522e-002,1.214871e-002
3.410000e-007,9.737393e-002,-4.870387e-002,1.214963e-002
3.420000e-007,9.737466e-002,-4.871234e-002,1.215060e-002
3.430000e-007,9.737568e-002,-4.872062e-002,1.215161e-002
3.440000e-007,9.737698e-002,-4.872870e-002,1.215265e-002
3.450000e-007,9.737854e-002,-4.873657e-002,1.215373e-002
3.460000e-007,9.738035e-002,-4.874424e-002,1.215484e-002
3.470000e-007,9.738240e-002,-4.875168e-002,1.215598e-002
3.480000e-007,9.738467e-002,-4.875891e-002,1.215715e-002
3.490000e-007,9.738716e-002,-4.876591e-002,1.215833e-002
3.500000e-007,9.738986e-002,-4.877269e-002,1.215953e-002
3.510000e-007,9.739274e-002,-4.877923e-002,1.216076e-002
3.520000e-007,9.739581e-002,-4.878554e-002,1.216199e-002
3.530000e-007,9.739904e-002,-4.879161e-002,1.216324e-002
3.540000e-007,9.740242e-002,-4.879745e-002,1.216449e-002
3.550000e-007,9.740596e-002,-4.880304e-002,1.216575e-002
3.560000e-007,9.740962e-002,-4.880840e-002,1.216702e-002
3.570000e-007,9.741341e-002,-4.881351e-002,1.216828e-002
3.580000e-007,9.741731e-002,-4.881838e-002,1.216955e-002
3.590000e-007,9.742131e-002,-4.882302e-002,1.217081e-002
3.600000e-007,9.742541e-002,-4.882741e-002,1.217207e-002
3.610000e-007,9.742958e-002,-4.883157e-002,1.217333e-002
3.620000e-007,9.743382e-002,-4.883549e-002,1.217457e-002
3.630000e-007,9.743813e-002,-4.883917e-002,1.217580e-002
3.640000e-007,9.744248e-002,-4.884263e-002,1.217703e-002
3.650000e-007,9.744688e-002,-4.884585e-002,1.217823e-002
3.660000e-007,9.745131e-002,-4.884885e-002,1.217943e-002
3.670000e-007,9.745577e-002,-4.885162e-002,1.218060e-002
3.680000e-007,9.746024e-002,-4.885418e-002,1.218176e-002
3.690000e-007,9.746472e-002,-4.885652e-002,1.218290e-002
3.700000e-007,9.746920e-002,-4.885864e-002,1.218402e-002
3.710000e-007,9.747368e-002,-4.886056e-002,1.218512e-002
3.720000e-007,9.747814e-002,-4.886227e-002,1.218619e-002
3.730000e-007,9.748257e-002,-4.886378e-002,1.218724e-002
3.740000e-007,9.748698e-002,-4.886510e-002,1.218827e-002
3.750000e-007,9.749136e-002,-4.886623e-002,1.218927e-002
3.760000e-007,9.749569e-002,-4.886717e-002,1.219024e-002
3.770000e-007,9.749998e-002,-4.886793e-002,1.219119e-002
3.780000e-007,9.750422e-002,-4.886852e-002,1.219211e-002
3.790000e-007,9.750839e-002,-4.886894e-002,1.219300e-002
3.800000e-007,9.751251e-002,-4.886919e-002,1.219386e-002
3.810000e-007,9.751656e-002,-4.886929e-002,1.219470e-002
3.820000e-007,9.752053e-002,-4.886923e-002,1.219550e-002
3.830000e-007,9.752444e-002,-4.886902e-002,1.219628e-002
3.840000e-007,9.752826e-002,-4.886868e-002,1.219702e-002
3.850000e-007,9.753200e-002,-4.886819e-002,1.219774e-002
3.860000e-007,9.753565e-002,-4.886758e-002,1.219842e-002
3.870000e-007,9.753921e-002,-4.886684e-002,1.219907e-002
3.880000e-007,9.754269e-002,-4.886598e-002,1.219970e-002
3.890000e-007,9.754606e-002,-4.886501e-002,1.220029e-002
3.900000e-007,9.754934e-002,-4.886393e-002,1.220086e-002
3.910000e-007,9.755252e-002,-4.886276e-002,1.220139e-002
3.920000e-007,9.755560e-002,-4.886148e-002,1.220189e-002
3.930000e-007,9.755858e-002,-4.886011e-002,1.220237e-002
3.940000e-007,9.756146e-002,-4.885866e-002,1.220281e-002
3.950000e-007,9.756423e-002,-4.885713e-002,1.220323e-002
3.960000e-007,9.756689e-002,-4.885553e-002,1.220362e-002
3.970000e-007,9.756945e-002,-4.885386e-002,1.220398e-002
3.980000e-007,9.757190e-002,-4.885212e-002,1.220431e-002
3.990000e-007,9.757424e-002,-4.885033e-002,1.220461e-002
4.000000e-007,9.757648e-002,-4.884848e-002,1.220489e-002
4.010000e-007,9.757861e-002,-4.884659e-002,1.220514e-002
4.020000e-007,9.758064e-002,-4.884465e-002,1.220536e-002
4.030000e-007,9.758255e-002,-4.884267e-002,1.220556e-002
4.040000e-007,9.758437e-002,-4.884067e-002,1.220573e-002
4.050000e-007,9.758607e-002,-4.883863e-002,1.220588e-002
4.060000e-007,9.758767e-002,-4.883657e-002,1.220601e-002
4.070000e-007,9.758917e-002,-4.883448e-002,1.220611e-002
4.080000e-007,9.759057e-002,-4.883239e-002,1.220620e-002
4.090000e-007,9.759187e-002,-4.883028e-002,1.220626e-002
4.100000e-007,9.759307e-002,-4.882816e-002,1.220629e-002
4.110000e-007,9.759417e-002,-4.882604e-002,1.220631e-002
4.120000e-007,9.759518e-002,-4.882392e-002,1.220631e-002
4.130000e-007,9.759609e-002,-4.882180e-002,1.220629e-002
4.140000e-007,9.759691e-002,-4.881969e-002,1.220625e-002
4.150000e-007,9.759764e-002,-4.881759e-002,1.220620e-002
4.160000e-007,9.759828e-002,-4.881550e-002,1.220613e-002
4.170000e-007,9.759883e-002,-4.881343e-002,1.220604e-002
4.180000e-007,9.759931e-002,-4.881138e-002,1.220594e-002
4.190000e-007,9.759970e-002,-4.880935e-002,1.220582e-002
4.200000e-007,9.760001e-002,-4.880735e-002,1.220569e-002
4.210000e-007,9.760024e-002,-4.880537e-002,1.220554e-002
4.220000e-007,9.760040e-002,-4.880342e-002,1.220539e-002
